twitter source account,Tweets ago,Date,Compound,Negative,Positive,Neutral,tweet_text
@CBS,44,Tue May 19 19:19:00 +0000 2020,0.6318,0.0,0.213,0.787,We're so excited to share the New 2020-2021 CBS Primetime Schedule with you. For more information about the new lin… https://t.co/6QD5FgFHrg
@CBS,43,Tue May 19 19:20:33 +0000 2020,0.3612,0.0,0.122,0.878,"From Executive Producers Chuck Lorre and Marco Pennette comes #BPositive, a new CBS comedy about getting a life. https://t.co/6hzgboonZT"
@CBS,42,Tue May 19 19:24:12 +0000 2020,0.0,0.0,0.0,1.0,"Before #TheEqualizer joins the New 2020-2021 CBS Primetime Schedule, Executive Producer and Star @QueenLatifah and… https://t.co/2zZH1GMzJY"
@CBS,41,Tue May 19 19:25:24 +0000 2020,0.0,0.0,0.0,1.0,"Acclaimed Executive Producers @Alex_Kurtzman and Jenny Lumet talk about their new drama #Clarice, coming soon to CB… https://t.co/BMEBRizKOg"
@CBS,40,Tue May 19 21:22:34 +0000 2020,0.1354,0.111,0.132,0.758,RT @Cudlitz: #Clarice is coming to @cbs. Could not be more proud of this talented group. @Alex_Kurtzman #jennylemut @BecEBreeds @kalpenn #n…
@CBS,39,Tue May 19 21:22:50 +0000 2020,0.0,0.0,0.0,1.0,RT @TVGuide: Here's @CBS's Fall 2020 tv schedule https://t.co/YReZdRvytW https://t.co/N6dvcNdlkc
@CBS,38,Tue May 19 21:22:58 +0000 2020,0.0,0.0,0.0,1.0,RT @hicusick: Back in the fall!!! @macgyvercbs https://t.co/1iKgk8qQgm
@CBS,37,Tue May 19 21:24:45 +0000 2020,0.6239,0.0,0.188,0.812,RT @CBSAllAccess: A fresh show has just hit CBS All Access. Every episode of the military drama 68 Whiskey is ready to binge! #68WhiskeyTV…
@CBS,36,Tue May 19 22:25:51 +0000 2020,0.1511,0.0,0.096,0.904,"RT @gameon: Elite athletes. Epic challenges. #GameOn premieres Wednesday, May 27 at 8/7c on CBS! https://t.co/j9K1BntSe3"
@CBS,35,Tue May 19 23:21:22 +0000 2020,0.5719,0.0,0.134,0.866,RT @IAMQUEENLATIFAH: I am so excited to be joining the @cbs family as The Equalizer! Coming to your screens Sundays at 8pm this Fall! #TheE…
@CBS,34,Tue May 19 23:32:03 +0000 2020,0.4019,0.0,0.137,0.863,Let us help you make plans for later this year with the  2020-2021 CBS Primetime Schedule. https://t.co/hvQ3WEaevR https://t.co/4LqNExzIiX
@CBS,33,Wed May 20 13:32:38 +0000 2020,-0.4767,0.307,0.0,0.693,RT @TheUnicornCBS: Anybody catch @Jeopardy tonight? 👀 https://t.co/SsiHX1n2J0
@CBS,32,Wed May 20 13:35:21 +0000 2020,0.0,0.0,0.0,1.0,"RT @CBSThisMorning: One year ago today, @GayleKing, @AnthonyMasonCBS and @TonyDokoupil started anchoring together on @CBSThisMorning!  

@V…"
@CBS,31,Wed May 20 17:03:13 +0000 2020,0.5719,0.0,0.346,0.654,Celebrate #AsianPacificAmericanHeritageMonth with @NCISLA's @DanielaRuah and CBS. https://t.co/Wu5JFKLcWN
@CBS,30,Wed May 20 18:30:35 +0000 2020,0.5766,0.0,0.151,0.849,"Big announcement on @TheTalkCBS today: The 47th ANNUAL DAYTIME EMMY® AWARDS will return to CBS Friday, June 26 at 8… https://t.co/gPmy1Gi0Rb"
@CBS,29,Wed May 20 18:52:42 +0000 2020,0.0,0.0,0.0,1.0,RT @EW: CBS is bringing back the Daytime Emmys to broadcast TV https://t.co/r30Ziw6Tvn
@CBS,28,Wed May 20 18:53:08 +0000 2020,0.0,0.0,0.0,1.0,RT @DEADLINE: Daytime Emmys To Air Live Virtual Ceremony On CBS In June; Nominations Coming Thursday https://t.co/Wz1GdJhdhI https://t.co/r…
@CBS,27,Wed May 20 18:53:17 +0000 2020,0.4767,0.0,0.162,0.838,RT @TVLine: 2020 #DaytimeEmmys to Air on CBS in June; Winners and Guests Will Appear Remotely https://t.co/WViG7EI7t7
@CBS,26,Wed May 20 18:54:34 +0000 2020,0.0,0.0,0.0,1.0,"RT @Variety: CBS to Air Daytime Emmys, Which Returns to TV for the First Time in Five Years https://t.co/OyMqqvHCG5"
@CBS,25,Wed May 20 18:55:21 +0000 2020,0.0,0.0,0.0,1.0,"RT @THR: After streaming online the past four years, the Daytime Emmys will air on CBS this June https://t.co/fyPW7WutcC"
@CBS,24,Wed May 20 20:22:21 +0000 2020,0.3612,0.0,0.106,0.894,Watching Titanic on #CBSMovieNight with your own Jack or Rose from afar this weekend? Feel like KING OF THE WORLD w… https://t.co/lodYy2MQUs
@CBS,23,Wed May 20 20:38:30 +0000 2020,0.0,0.0,0.0,1.0,RT @BandB_CBS: The next two years just got even more #BoldandBeautiful! 💙 B&amp;B has officially been renewed for two more seasons. Learn more…
@CBS,22,Wed May 20 21:18:09 +0000 2020,0.4404,0.0,0.162,0.838,RT @swatcbs: It's all good. Stream #SWAT tonight at 10/9c on @CBS and @CBSAllAccess: https://t.co/ANyt4qWHHf https://t.co/kVC92p7CjT
@CBS,21,Wed May 20 21:54:45 +0000 2020,0.0,0.0,0.0,1.0,"RT @CBSAllAccess: The Stand is coming. Get your first look at @WhoopiGoldberg as Mother Abigail, Alexander Skarsgård as Randall Flagg, and…"
@CBS,20,Wed May 20 23:28:57 +0000 2020,0.7096,0.0,0.237,0.763,"We have a TV manifest posted for your weekend viewing pleasure. Join us for Titanic on #CBSMovieNight, which sets s… https://t.co/DYyqXFhgg5"
@CBS,19,Wed May 20 23:55:32 +0000 2020,0.0,0.0,0.0,1.0,RT @NorahODonnell: A note about broadcasting in the era of COVID-19 https://t.co/oiYGv40JfS
@CBS,18,Thu May 21 00:03:38 +0000 2020,0.4939,0.0,0.615,0.385,✋ https://t.co/SAa4W8JuVS
@CBS,17,Thu May 21 17:06:50 +0000 2020,0.2023,0.0,0.096,0.904,".@MrJerryOC &amp; @RebeccaRomijn host HAIRCUT NIGHT IN AMERICA, featuring America’s top hair stylists in an at-home DIY… https://t.co/QqLsEFwaZh"
@CBS,16,Thu May 21 17:56:58 +0000 2020,0.4927,0.0,0.151,0.849,RT @MrJerryOC: HAIRCUT NIGHT IN AMERICA 10/29 @CBS @CBSAllAccess Really hope I don't burn @RebeccaRomijn hair off. @PKSubban1 @lindseyvonn…
@CBS,15,Thu May 21 18:02:17 +0000 2020,0.0,0.0,0.0,1.0,"@MrJerryOC @CBSAllAccess @RebeccaRomijn @PKSubban1 @lindseyvonn @KellyOsbourne We believe in you, Jerry. Also we re… https://t.co/9rWEtYLe39"
@CBS,14,Thu May 21 18:56:56 +0000 2020,0.4824,0.069,0.16,0.771,CBS leads the #DaytimeEmmyAward nominations with 70. Don’t miss the 47th ANNUAL DAYTIME EMMY® AWARDS when it return… https://t.co/Vn1r7YbPHN
@CBS,13,Thu May 21 18:58:56 +0000 2020,0.296,0.0,0.104,0.896,"RT @TheTalkCBS: Join us in congratulating THE TALK hosts and hard-working crew of @thetalkcbs on 6 @DaytimeEmmys nominations, including OUT…"
@CBS,12,Thu May 21 18:59:16 +0000 2020,0.8495,0.0,0.363,0.637,RT @YandR_CBS: Please join us in congratulating these outstanding #YR #DaytimeEmmy nominees! 🏆 Don't miss their big night June 26th only on…
@CBS,11,Thu May 21 19:01:07 +0000 2020,0.68,0.0,0.359,0.641,RT @PriceIsRight: Thank you for the nomination! 🤗🙏 https://t.co/7wzVmph9NC
@CBS,10,Thu May 21 19:01:16 +0000 2020,0.8172,0.067,0.297,0.636,RT @BandB_CBS: Congratulations are in order for the #BoldandBeautiful nominees! 💫 Let's give these stars some love for their #DaytimeEmmy n…
@CBS,9,Thu May 21 19:01:53 +0000 2020,0.8883,0.0,0.6,0.4,"RT @letsmakeadeal: Wow, congrats @WayneBrady! 😍 https://t.co/23XI16Wjyv"
@CBS,8,Thu May 21 19:09:57 +0000 2020,0.8733,0.0,0.271,0.729,RT @joshgroban: I’ll be on @CBSSunday this Sunday morning and doing a Facebook Live chat right after. I love this show and I’m so happy to…
@CBS,7,Thu May 21 21:16:30 +0000 2020,0.3182,0.0,0.108,0.892,"Stay cool this summer with these summer essentials from the CBS Store. Shop water bottles, tanks, and more now:… https://t.co/IJGW2WKDQO"
@CBS,6,Thu May 21 21:41:12 +0000 2020,0.0,0.0,0.0,1.0,"RT @Venuseswilliams: What have I gotten myself into?! Check out the @GameOn premiere next week on @CBS!  👀@RobGronkowski, @KeeganMKey, @Bob…"
@CBS,5,Thu May 21 22:03:25 +0000 2020,-0.2244,0.122,0.087,0.791,RT @broke: And we're LIVE! Join us on the @CBS Facebook right now for #JaimesHappyHour with @JaimeCamil and @IanKarmel from @latelateshow a…
@CBS,4,Thu May 21 23:27:28 +0000 2020,0.0,0.0,0.0,1.0,RT @RealRonHoward: If you haven’t watched @68Whiskey yet - this should be your next series binge! @CBSAllAccess https://t.co/lB6TPbZr5W
@CBS,3,Thu May 21 23:33:17 +0000 2020,0.4019,0.0,0.109,0.891,"RT @latelateshow: On tonight's show, @RobGronkowski reveals the phone call with @tombrady that convinced him to return to the NFL 👀

Plus @…"
@CBS,2,Thu May 21 23:34:19 +0000 2020,0.4523,0.097,0.242,0.661,"RT @CBSInnovationTV: 🎉 #InnovationNation is nominated for THREE @DaytimeEmmys!

We can't contain our excitement &amp; want to send a huge THANK…"
@CBS,1,Fri May 22 00:34:02 +0000 2020,0.0,0.0,0.0,1.0,"RT @MATTHEWHOFFMAN1: Tonight would have been the launch of @loveislandusa Season 2. I cannot wait to return to that padded, windowless room…"
